<DGen:>		<*>
<RuAAFD>	<Toto letištì zkusilo nedávnými opakovanými bombardovacími nálety. Pokusíme se rozprášit všechny další pokusy o bombardování. Nezapomeòte udržovat po celou dobu vysokou rychlost! Žádné neèekané manévry, žádné zpomalení pro snadnìjší zamíøení! Rozprašte proud bombardérù tak jak jste vidìli ve výcvikových filmech, zaútoète ve formaci a vaše spojená palebná síla vám pomùže nìjaké bombardéry sundat. Hodnì štìstí!\n>
<RuAAFD>	<Budeme hlídkovat nad tímto letištìm. Amerièané ho po nìjakou dobu nenapadli, proto bude jenom pøirozené, když se ho pokusí zaútoèit dnes. Pøipravíme jim vøelé uvítání!\n>
<RuAAFR>	<Váš cíl je nepøátelské letištì. Je to jedna z nìkolika ještì funkèních základen Luftwaffe v naší oblasti. Samozøejmì mùžete èekat milé uvítání od flaku pøi cestì tam, tak buïte ve støehu a vrate se bezpeènì domù.\n>
<RuAAFR>	<Udeøíme na základnu Luftwaffe v této oblasti. Zpravodajská služba tvrdí, že tam poblíž najdete na zaparkovanou smìs všech možných typù letadel, cokoliv od zastaralých bombardérù po nejnovìjší modely stíhaèek. Neoèekáváme žádný nepøátelský odpor, proto mùžete zùstat jak dlouho bude potøeba, než je všechny úplnì znièíte.\n>
<RuAAFR>	<Vaším hlavním cílem je letištì Luftwaffe oznaèené na vaší mapì. Oèekáváme silnou protiletadlovou obranu, proto zamìøte a zniète nejdøíve všechna protiletadlová dìla, a potom vìnujte svoji vlídnou pozornost letadlùm na stojánkách.\n>



<DeBAFD>	<Útoèná skupina dnes pøepadne nepøátelské letištì. Nad cílem bude neobyèejnì silná protiletadlová a stíhací obrana. Buïte zvláš opatrní a pokud to situace dovolí pokuste se udìlat nálet na postavení flaku.\n>
<DeBAFD>	<Jako odplatu za naše nedávné ztráty letadel na zemi zaútoèíme na nepøátelské letištì. Vaším cílem je údajnì nejvìtší letištì bitevníkù v oblasti. Naše bombardéry potøebují silný doprovod, mají-li tohle vydržet. Tak udìlejte všechno proto, abyste je ve vzduchu obránili a pokud vás nebude otravovat pøíliš mnoho Mustangù, usnadnìte to našim stíhacím-bombardérùm útokem na stanovištì nepøátelských protiletadlovcù. Hodnì štìstí!\n>
<DeBAFD>	<Skupina našich bombardérù dnes napadne nepøátelské letištì. Je to jako píchnout do vosího hnízda, tak buïte pøipraveni na nejhorší. Buïte nesmírnì opatrní, mìjte oèi oèi na stopkách a nezapomeòte že ochrana bombardérù je víc než pøipisování sestøelù.\n>
<DeBAFR>	<Náš dnešní úkol má nejvyšší význam. Budeme chránit naše letištì. Jak už z vás mnozí vìdí, je mnohem snadnìjší znièit letadlo na zemi než ve vzduchu. Protože vìtšina pilotù Luftwaffe je nyní natolik špatnì vycvièena, že tìžko sestøelí letadlo ve vzduchu, jsou útoky na letadla na zemi nejlepší možností jak zvrátit naši vzdušnou pøevahu. Neberte to jako pravidlo a dejte si pozor! Nìmci mají ještì stále dostatek dobrých pilotù, proto dokud ho nesundáte mìjte z nepøítele respekt. Hodnì štìstí.\n>
<DeBAFR>	<Vím, že mnoho z vás je unaveno pozemními útoky a doprovody, a dnes koneènì budeme mít šanci setkat se s Luftwaffe ve vzduchu podle našich vlastních pravidel. Naše letištì tady je pro skopèáky  pochopitelnì hlavním cílem. Myslí si, že si pøipíší pár snadných bodù, když znièí naše letadla na zemi. Ale my to trochu prohodíme a utkáme se s nimi už ve vzduchu, sestøelíme je døív než budou moci shodit svoje bomby. Teï bìžte a vrate se s nìjaými sestøely, pánové!\n>
<DeBAFR>	<Jak víte všichni vy, kdo jste vèera nebyl na vycházce, naše letištì bylo minulou noc navštíveno ponìkud troufalými fricky. Jejich Focke Wulfu bruèely okolo, a patrnì se také podívali na pár sousedních základen. Pøepokládáme že provádìli prùzkum a dnes proto mùžeme èekat daleko víc návštìv Luftwaffe. Okamžitì vzlétnìte a chraòte vzdušný prostor  který máte vyznaèený na svých mapách s dùrazem na obranu tohoto letištì.Pánové, než vám dojde palivo zkuste zajistit, aby nám zbylo nìco, co by na nìm mohlo pøistát..\n>
<DeAAFR>	<Náš dnešní úkol má nejvyšší dùležitost. Budeme bránit naše letištì. Jak  z vás už mnozí vìdí, je mnohem snadnìjší znièit letadlo na zemi než ve vzduchu. Protože vìtšina pilotù Luftwaffe má natolik špatný vycvik, že tìžko sestøelí letadlo ve vzduchu, je postøelování letadel na zemi nejlepší možností jak zvrátit naši vzdušnou pøevahu. Nemìjte to za bernou minci a dejte si pozor! Nìmci mají ještì dost slušných pilotù, a dokud nepøítele nesundáte mìjte z nìj respekt. Hodnì štìstí.\n>
<DeAAFR>	<Vím, že mnoho z vás je unaveno pozemními útoky a doprovody, a dnes koneènì budeme mít šanci setkat se s Luftwaffe ve vzduchu podle našich vlastních pravidel. Naše letištì tady je pro skopèáky  pochopitelnì hlavním cílem. Myslí si, že si pøipíší pár snadných bodù, když znièí naše letadla na zemi. Ale my se s trochu prohodíme a utkáme se s nimi už ve vzduchu, a sestøelíme je døív než budou moci shodit svoje bomby. Teï bìžte a vrate se s nìjaými sestøely, pánové!\n>
<DeAAFR>	<Jak víte všichni vy, kdo jste vèera nebyl na vycházce, naše letištì bylo minulou noc navštíveno ponìkud troufalými fricky. Jejich Focke Wulfu bruèely okolo, a patrnì se také podívali na pár sousedních základen. Pøepokládáme že provádìli prùzkum a dnes proto mùžeme èekat daleko víc návštìv Luftwaffe. Okamžitì vzlétnìte a chraòte vzdušný prostor  který máte vyznaèený na svých mapách s dùrazem na obranu tohoto letištì.Pánové, než vám dojde palivo zkuste zajistit, aby nám zbylo nìco, co by na nìm mohlo pøistát..\n>
<DeAAFD>	<Nadešel èas odplaty! Vaším cílem je nepøátelské letištì. Je to jedna z hlavních amerických stíhacích základen operující v naší oblasti. Na cestì tam samozøejmì èekejte pøivítání od protiletadlovcù, tak buïte ve støehu po celou dobu. Napadnìte nejdøíve postavení flaku, potom se soustøeïte na letadla na stojánkách a sklady paliva.\n>
<DeAAFD>	<Napadneme americké letištì na tomto území! Vzdušný prùzkum potvrdil, že na základnì najdete na stojánkách rùzné druhy strojù, všechno od dopravních letael až po Thunderbolty a Mustangy. Hlavním cílem jsou stojící stíhací letadla, vedlejším úkolem je co nejvíce poškodit zaøízení letištì jako jsou palivové nádrže a cisterny a vìže øízení letového provozu.\n>
<DeAAFD>	<Naším hlavním cílem bude americké letištì zvýraznìné na vašich mapách. Oèekáváme silnou protiletadlovou obranu, proto zamìøte a zniète nejprve flak a potom vìnujte svùj èas letadlùm na stojánkách. \n>
<DeAAFD>	<Dnes máme mimoøádný úkol: zaútoèíme na nepøátelské letištì! Flak a nepøátelští stíhaèi jsou sice silní, ale my musíme nelítostnì udeøit na náš cíl. Napadnìte nejprve postavení protiletadlové obrany a potom stojící letadla .\n>


<RuBBridgeR>	<Dnešním cílem bombardérù je dùležitý most používaný k dodávkám zásob na frontu. Jakmile bombaréry odhodí svoje bomby posuïte situaci ve vzduchu.Nebudou-li bombardéry aktivnì stíhaèi Luftwaffe ohroženy, sestupte níž a hledejte v oblasti pøíležitostné cíle. Držím palce!\n>
<RuBBridgeR>	<Bombardéry napadnou most, který je velmi dùležitý. Naše prùzkumná peru která ho fotografovala dnes brzy ráno, zaznamenala blízko mostu letku ètyø Focke-Wulfù 190,  z toho usuzujeme že Nìmci  si dùležitost most uvìdomují a budou nad ním hlídkovat. Proto zùstaòte v blízkosti bombardérù v takové pozici, abyste mohli zareagovat na èelní útok rychle letících stíhaèù, který nejspíše použijí. Hodnì štìstí!\n>
<RuBBridgeR>	<Hlavní cíl pro bombardéry je most pøímo tady. Vìtšina ostatních mostù v oblasti je již mimo provoz, proto zcela jistì narazíte èilý provoz pøes most. Jeho zboøením by se mìla vytvoøit ohromná dopravní zácpa která poskytne nadbytek vhodných cílù, které se potáhnou od mostù na západì. Hodnì štìstí pánové!\n>

<RuBBridgeD>	<Nepøítel bude tenhle most velmi pravdìpodobnì bombardovat, protože je to životnì dùležitý pøechod pro náš zásobovacího systému. Pokud nepøítel zaútoèí, dejte pozor na doprovod, ale zamìøte se na bombardéry!\n>
<RuBBridgeD>	<Amerièané se tento most vèera pokoušeli bombardovat - neúspìšnì. Je pravdìpodobné že se o to pokusí znovu. Poèkáme si na nì!\n>
<RuBBridgeD>	<Mosty v oblasti jsou nezbytné pro úspìch našeho postupu. Zniète každý bombardér amerického letectva, který objevíte!\n>

<DeBBridgeR>	<Pøi zoufalých pokusech zastavit náš postup Nìmci pochopitelnì rozdìlují svoje dostupné síly tak, aby nám zabránili v pokraèování útoku. Jednou z nejjednodušších vìcí které mohou udìlat, je zaútoèit na mosty. Jedna jediná bomba shozená bìhem osamoceného výpadu mùže vážnì ovlivnit situaci v zásobování, a blokovat tak naše váleèné úsilí na velkém území po nìkolik dní. Jste proto nasazen na obranu mostù v oblasti oznaèené na vašich mapách. Nenechejte Nìmce aby je znièili.\n>
<DeBBridgeR>	<Jelikož je vìtšina Západní Evropy pokrytá jemnou sítí malých øek jsou mosty neobyèejnì dùležité pro naši váleènou snahu. Každý jednotlivý most je pro Nìmce jak strategickým tak taktickým cílem. Dnes budete udržovat vzdušný prostor nad oblastí oznaèené na vašich mapách volný bez nìmeckého letectva. Nenechejte skopèáky projít. Hodnì štìstí.\n>
<DeBBridgeR>	<Všechny mosty na tomto území jsou životnì dùležité pro každého, kdo tam bojuje a už je na zemi nebo ve vzduchu: Nìmci tento týden spustili ojedinìlé nálety a obèas se jim povede tady ty mosty pøesnì zasáhnout. Tak jestli nechcete aby vás ženisti nenávidìli, dolete tam a chraòte naše mosty proti Luftwaffe.\n>

<DeBBridgeD>	<Amerièané zvládli opravu tohoto mostu pøekvapivì rychle. Naše bombardéry se vydaly znovu ho znièit a my poletíme doprovod!\n>
<DeBBridgeD>	<Podle naøízení zastavit nepøátelský zásobovací systém zaútoèí naše bombardéry na tento most. Jelikož nepøítel o jeho dùležitostí ví, je stíhací ochrana pravdìpodobná . Hodnì štìstí!\n>
<DeBBridgeD>	<Tento klíèový most dnes napadnou naše bombardéry. Potøebují silnou ochranu proti vzdušné síle nepøítele. Naším úkolem je bezpeènì dostat bombardéry tam a zpìt!\n>

<RuABridgeR>	<Napadnìte most oznaèený na vaší mapì. Je umístìný na hlavní silnici, kterou Nìmci používají k dopravì svých posil na frontu. Znièením tohoto mostu jim ztížíte pøesuny jednotek natolik, že možná oddálíte pøesun celých divizí na frontovou linii po nìkolik rozhodujících dní.\n>
<RuABridgeR>	<Váš cíl je most oznaèený na vašich mapách. Jakmile odhodíte svoje bomby, zùstaòte v malé výšce nad zemí a iniciativnì pátrejte ve vašem prostoru po jakémkoliv provozu na silnicích nebo železnicích.\n>
<RuABridgeR>	<Musíte znièit most zvýraznìný na vaší mapì. Má naprosto klíèový význam pro situaci v zásobování, pokud se vám povede ho znièit, rozdìlíte nìmecké jednotky a ponecháte velkou èást jejich pøedsunutých útvarù po nìkolik dní bez zásobování.\n>
<RuABridgeD>	<Most tady byl soustavnì napadán po nìkolik minulých dní. Je nièen hned jak se nám ho podaøí opravit a vedlejší silnice jsou ucpány na celé kilometry. Obtìžujte bombardéry po celou cestu až k cíli a znesnadnìte jim  pøesné zamíøení. Mnoho štìstí! \n>
<RuABridgeD>	<Tenhle most je naprosto podstatný pro dodávku frotových zásob na tomto území. Za každou cenu musí být ochránìn! Èekáme, že se každou chvíli objeví znaèné nepøátelské síly, proto se pøipravte na tìžký boj. Hodnì štìstí kamarádi!\n>
<RuABridgeD>	<Most tady byl bìhem posledních pìti dní už dvakrát napadnut. Tentokrát ho ochráníme pøed dalším poškozením! Dávejte si pozor na stíhaèe doprovodu a vybraná letadla nesoucí bomby.\n>


<DeABridgeR>	<Naše bombardéry poškodily vìtšinu mostù v oblasti už pøed naším postupem, a tak se staly všechny neporušené zbývající mosty horkým místem. Hlídejte mosty ve vašem úseku a zajistìte, aby je skopèáci neznièili .\n>
<DeABridgeR>	<Nepøítel se pokouší zasáhnout tento most už nìkolik dnù. Je to jeden z mála stále neporušených mostù mostù v oblasti, proto ho za každou cenu musíme ochránit.\n>
<DeABridgeR>	<Mosty v této oblasti jsou klíèové pro naše zásobování. Skopèáci to vìdí, a proto skoro každý den posílají svoje letadla mosty bombardovat. Neèekáme, že to dnes zastavíme, ale mìjte oèi jako ostøíž a zadržte Nìmce než budou mít šanci most zasáhnout.\n>

<DeABridgeD>	<Tento most padl do rukou nepøítele neporušený. Je položený na hlavní cestì, kterou Amerièané mohou použít pro dùležitou ofenzivu. Znièením mostu jim zkøížíte plány, a umožníme našim týlovým jednotkám opevnit svoje pozice, aby znemožnily další pozdìjší postup nepøítele.\n>
<DeABridgeD>	<Cílem je most oznaèený na vašich mapách. Má naprosto rozhodující význam pro zásobovací situaci a jeho znièením úèinnì rozdìlíte ve dví americké síly a zanecháte poøádnou hromadu útoèných jednotek bez možnosti doplnìní zásob po nìkolik dní.\n>
<DeABridgeD>	<Naše ustupující jednotky tenhle most vyhodily do povìtøí, ale podle všeho byl nepøítelem opraven. Musíme ho znovu znièit. Buïte ve støehu a dejte pozor na stíhaè a flak! Hals- und Beinbruch!\n>

<RuParaR>	<To je vše, hodnì štìstí!\n>
<RuParaD>	<Zaletíme tam na volný lov. Zniète každé americké letadlo které objevíte.\n>
<DeParaR>	<Máme jen malou pøedstavu o souèasné síle nepøítele, se kterým se v oblasti mùžete setkat. Nicménì vìøíme tomu, že pošleme dostatek letadel která by se postavila všemu, co by Luftwaffe mohla do vzduchu proti nám poslat.\n>
<DeParaD>	<Naši Fallschirmjäger podniknou na tento cíl nálet v malém mìøítku. Ochraòujte je od stíhaèù!\n>

<RuReconR>	<To je všechno, hodnì štìstí!\n>
<RuReconD>	<Poletíme volné stíhání, buïte pøipraveni znièit každé americké letadlo které uvidíte.\n>
<DeReconR>	<Znovu èelíme hektickému odporu Luftwaffe. Mùžete potkat cokoliv od osamocených rychlých výzvìdných letounù až po silné jednotky stíhacích-bombardérù, možná chránìných síhaèi. I když se setkáte s pøesilou nepøátelských letadel nezapomeòte - vaše letadla jsou lepší a i váš výcvik je dokonalejší. A hodnì štìstí vám všem!\n>
<DeReconD>	<Prùzkumný letoun provede prùlet nad cílem. Bìhem posledních dní jsme ztratili pøíliš strojù na podobných misích, proto tuhle budeme doprovázet my.\n>

<RuDeAirRD>	<Hlavním dnešním cílem je ovládnout vzdušný prostor nad mìstem. Máme jen malou pøedstavu o nynìjší nepøátelské síle, na kterou  mùžete narazit v oblasti. Vìøíme nicménì tomu, že pošleme dost letadel na to, aby odrazili všechno co proti nám nepøítel do vzduchu pošle.\n>
<RuDeAirRD>	<Vaším dnešním úkol je prostý: udržte nepøátelské letouny mimo náš vzdušný prostor. Na vaší stanovené letové hladinì je hlášena dobrá viditelnost, zùstaòte rychlí a dnes jim trochu uškoïte.\n>
<RuDeAirRD>	<Tento prostor je jen jedním z nìkolika jednoznaèných cílù, které mùže nepøítel napadnout, ale s ohledem na jeho èinnost bìhem nìkolika posledních dní se domnívám, že je vysoká pravdìpodobnost spatøení nepøátelských letadel. Jestli to budou stíhaèi, bitevníky nebo bombardéry mùžete jenom hádat. Hodnì štìstí!\n>
<RuDeAirRD>	<Budete hlídkovat vaším pøidìleným vzdušným prostorem a budete dbát na to, aby nepøítel nemohl pronikat a útoèit na cíle pod a za vámi. Dnes hodnì štìstí!\n>
<RuDeAirRD>	<Èelíme horeènaté èinnosti nepøítele. Mùžete se setkat s èímkoliv od jednotlivých rychlých prùzkumných letadel až po vìtší síly bitevníkù chránìné stíhaèi. I kdybyste se setkali s vìtším poètem nepøátelských strojù nezapomeòte - máte lepší letadla a o mnoho kvalitnìjší výcvik. Hodnì štìstí vám všem!\n>

<RuBalloon>	<Nìmecký pozorovací balón øídí pøesnost støelby nepøátelského dìlostøelectva v této oblasti. Pokud se nám ho podaøí znièit, pak se výraznì zhorší úèinnost nepøátelského dìlostøelectva. Najdìte jej a zniète!n>
<DeBalloon>	<Náš pozorovací balón øídí pøesnost støelby dìlostøelectva v tomto prostoru, Amerièané ho s velkou pravdìpodobností vidìli. Zastavte jakýkoliv americký letoun, který se ho pokusí sestøelit!\n>

<Retrn>		<Po krátkém odpoèinku se tvá jednotka vrátila zpìt na frontu...\n>
<Retrn>		<Po pøíjemných chvílích volna a nabrání nových sil, na vás èekají nove bojové operace >


	--------------------------------------------------------------------------------------------
	The following messages are for pilot's logbook
	--------------------------------------------------------------------------------------------

<logTransfer>			       <Pøesun %s-%s>
<logAttackSoft> 		       <Útok na pozemní cíle poblíž bodu %s>
<logCAP> 	        	       <Ochrana pozemních jednotek v oblasti %s>
<logCAPB> 			       <Ochrana pozemních jednotek>
<logDDayCAS>		        <Podpora invaze>
<logAttackCon> 			<Útok na letištì ve stavbì>
<logDefendCon> 			<Obrana letištì ve stavbì>
<logPatrolTown> 		        <Ochrana bodu %s pøed vzdušnými útoky>
<logEscortBomb> 			<Doprovod bombardérù do bodu %s>
<logAttackArmor> 			<Útok na tanky blízko bodu %s>
<logDefendArmor> 			<Obrana tankù v oblasti %s>
<logAttackAF> 			<Útok na letištì %s>
<logDefendAF> 			<Hlídka nad letištìm %s>
<logEscortPara> 			<Doprovod výsadkáøù do bodu %s>
<logAttackBridge> 			<Útok na most poblíž bodu %s>
<logDefendBridge> 			<Ochrana mostu poblíž bodu %s>
<logFreeHunt> 			<Volný lov>
<logEscortRecon> 			<Doprovod prùzkumného letounu do bodu %s>
<logAttackShips> 			<Útok na nepøátelské lodì>
<logDefendShips> 			<Ochrana vlastních lodí>
<logAttackArtillery> 			<Útok na postavení dìlostøelectva>
<logScramble> 				<Pohotovostní start>
<logBailed> 					<Vyskoèil %s>				// W of Smolensk
<logKill> 						<Sestøelen %s %s>		// Me-262 over Berlin
<logCrashed> 				<Havaroval %s>			// SW of Kursk
<logLandedAF> 				<Pøistál na letišti %s>// Pitomnik
<logLanded> 				<Pøistál v terénu>

<logAttackAF>				<Útok na letištì %s> // Krasnoe
<logTank>                   <Nepøátelský tank %s znièen> // S of Pushkin  
<logShip>					<Nepøátelská loï potopena %s>
<logArtillery>				<Útok na postavení dìlostøelectva %s>
<logColumn>					<Útok na nepøátelskou transportní kolonu %s>
<logTrain>					<Útok na nepøátelský vlak %s> 
<logBridge>					<Most %s znièen>
<logTroops>					<Útok na pozemní jednotky %s>
<dirIn> 					<v>

<January>       <leden>
<February>      <únor>
<March>         <bøezen>
<April>         <duben>
<May>           <kvìten>
<June>          <èerven>
<July>          <èervenec>
<August>        <srpen>
<September>     <záøí>
<October>       <øíjen>
<November>      <listopad>
<December>      <prosinec>

<dirOver> 					<nad bodem>
<dirOver> 					<pøes>
<dirW> 						<Z od bodu>
<dirNW> 					<SZ od bodu>
<dirN> 						<S od bodu>
<dirNE> 					<SV od bodu>
<dirE> 						<V od bodu>
<dirSE> 					<JV od bodu>
<dirS> 						<J od bodu>
<dirSW> 					<JZ od bodu>


	--------------------------------------------------------------------------------------------
	The following messages are for pilot's personal files
	--------------------------------------------------------------------------------------------

<rstJoined> 		<nastoupil k letce>
<rstJoined> 		<zaøazen k jednotce>
<rstPromoted> 		<povýšen do hodnosti %s>
<rstAwarded> 		<vyznamenán a obdržel - %s>

<rstTransferedDe> 		<pøemístìn do letecké školy>
<rstTransferedDe> 		<pøemístìn do Støedozemí>
<rstTransferedDe> 		<pøemístìn na domácí frontu>
<rstTransferedDe> 		<pøemístìn na frontu nad Kanálem>
<rstTransferedDe> 		<pøemístìn do školy pro stíhací piloty>
<rstTransferedDe> 		<pøemístìn do Norska>
<rstTransferedDe> 		<pøemístìn na velitelství Luftflotte>
<rstTransferedDe> 		<pøemístìn na východní frontu>
<rstTransferedDe> 		<pøemístìn do Erprobungstelle Rechlin>


<rstTransferedRu> 		<pøevelen k Námoønictvu>
<rstTransferedRu> 		<pøevelen do letecké školy>


<rstHospitalize> 		<ranìn a hospitalizován   >
<rstReunitedDe> 		<se vrátil k jednotce>
<rstReunitedRu> 		<se vrátil k jednotce>

<rstKilled> 				<padl v boji blízko bodu %s>
<rstKilled> 				<zabit pøi plnìní úkolu blízko bodu %s>
<rstMissed> 				<pohøešován v boji blízko bodu %s>
<rstMissed> 				<pohøešován pøi plnìní úkolu blízko bodu %s>

<awdR1>			<Letecká medaile>
<awdR2>			<Bronzová hvìzda>
<awdR3> 		<Záslužný letecký køíž>
<awdR4> 		<Medaile Záslužné legie>
<awdR5> 		<Støíbrná hvìzda>
<awdR6> 		<Záslužný letecký køíž>
<awdR7> 		<Kongresová medaile cti>
<awdR8> 		<Kongresová medaile cti>

<awdD1> 		<Železný køíž 2.tøídy>
<awdD2> 		<Železný køíž 1.tøídy>
<awdD3> 		<Nìmecký køíž ve zlatì>
<awdD4> 		<Rytíøský køíž>
<awdD5> 		<Dubové ratolesti k Rytíøskému køíži>
<awdD6> 		<Meèe k Rytíøskému køíži s dubovými ratolestmi>
<awdD7> 		<Diamanty k Rytíøskému køíži s dubovými ratolestmi a meèi>
<awdD8> 		<Zlaté dubové ratolesti, meèe a diamanty k Rytíøskému køíži>

<Clear>  		<Jasno 0/10>
<Good>			<Skoro jasno 3/10>
<Hazy> 			<Oblaèno 7/10>
<Poor>			<Skoro zataženo 10/10>
<Blind>			<Zataženo, viditelnost 0, 10/10>
<Rain>			<Déš, 10/10>
<Thunderstorm>		<Bouøka, 10/10>
<Snow>		        <Snìžení>
<Snowstorm>		<Snìhová vánice>


	--------------------------------------------------------------------------------------------
	Please do not translate words Name and Description - they are used by IL2
	--------------------------------------------------------------------------------------------
<nSHR> 		<DGen mission\n>
<nHDR> 		<Name Mission %s\n>
<hWthRep>	<Description %s\nDatum: %s \nÈas: %d:%02.2d hodin\nPoèasí: %s\nSpodní hranice oblaènosti: %ld m.\n> 
<hWthRepi>	<Description %s\nDatum: %s \nÈas %02.2d:%02.2d hodin\nPoèasí: %s\nSpodní hranice oblaènosti v %ld,%03ld stopách.\n> 
<hShortRuB>	<Bombardér. %s, '4%d>
<hShortRuF>	<Stíhaè. %s, '4%d>
<hShortDeB>	<Bombardér. %s, '4%d>
<hShortDeF>	<Stíhaè. %s, '4%d>

<hLongRuB>	<Description Dynamická kampaò amerického pilota bombardéru. %s, 194%d>
<hLongRuF>	<Description Dynamická kampaò amerického stíhacího pilota. %s, 194%d>
<hLongJaB>	<Description Dynamická kampaò nìmeckého pilota bombardéru. %s, 194%d>
<hLongJaF>	<Description Dynamická kampaò nìmeckého stíhacího pilota. %s, 194%d>


<hLastRep>	<Description Válka koneènì skonèila. Pøežil jste.\n> 

<YOURGROUP>	<\nVaše skupina:\n\n>
<YOURKILLS>	<\nPøiznané sestøely:\n\n>
<YOURKILLS>	<\nVaše sestøely:\n\n>

<VICTORY>	<%s %s: %d vzdušné vítìzství %s\n>
<VICTORIES>	<%s %s: %d vzdušná vítìzství %s\n>

<hROUTEi>	<\nVzdálenost od cíle: %d mil.\nLetová hladina: %ld,%03ld stop.\n>
<hROUTE>	<\nVzdálenost od cíle: %d km.\nVýška letu: %d m.\n>

<TOWNLIB> 	<Zpravodajství:\n\nNaše síly ovládly  %s!>
<TOWNLIB> 	<Novinky z fronty:\n\nNaše tanky právì získali  %s!>
<TOWNLIB> 	<Nejnovìjší zprávy:\n\nPrávì jseme slyšeli v v rádiu, že naše armáda má pod kontrolou %s!> 
<TOWNLIB> 	<Naše vítìzné jednotky obsadily %s>
<TOWNLIB> 	<Obsadili jsme %s>
<TOWNLIB> 	<Získali jsme %s>
<TOWNLIB> 	<Nepøítel odevzdal %s>
<TOWNLIB> 	<Naše jednotky vstoupily do bodu %s>
<TOWNLIB> 	<Pøevzali jsme kontrolu nad bodem %s>
<TOWNLIB> 	<Po rozhodujícím vítìzství naše jednotky obsadily bod %s>
<TOWNLIB> 	<Naše chrabré jednotky pøevzaly kontrolu nad bodem %s> 

<AND> 		< a > 

<TOWNLOST> 	<Špatné zprávy z fronty:\n\n%s bylo dnes to dnes èasnì zrána dobyto>
<TOWNLOST> 	<Zpravodajství:\n\nNepøítel obsadil %s> 
<TOWNLOST> 	<Nejnovìjší zprávy:\n\nPo tìžkých bojích naši vojáci ustoupili z %s> 
<TOWNLOST> 	<Pod neustálými útoky poèetnì mnohem silnìjšího nepøítele, jsme museli opustit bod %s>
<TOWNLOST> 	<Pøes hrdinský odpor nepøíteli, jsme se stáhli z místa %s>
<TOWNLOST> 	<Naše jednotky ustoupily z bodu %s>
<TOWNLOST> 	<Stáhli jsme se z bodu %s>
<TOWNLOST> 	<Naše jednotky se takticky stáhly z bodu %s>
<TOWNLOST> 	<Nepøítel obsadil %s> 
<TOWNLOST> 	<Naše jednotky opustily %s> 

	--------------------------------------------------------------------------------------------
	Plane names to appear in briefings
	--------------------------------------------------------------------------------------------

<SB_2M100A>		<Glenn-Martin 167F>
<SB_2M103>		<Glenn-Martin 167F>
<SB_2M103Fr>		<Glenn-Martin 167F>
<KI_100_IKO> 		<Bloch MB-152>
<SBD5Fr> 		<NA-57>
<KI_27_KO>		<Fokker D-XXI>
<P_36A3de>		<Curtiss Hawk>
<P_36A4de>		<Curtiss Hawk>
<P_36A3Fr>		<Curtiss H-75>
<P_36A4Fr>		<Curtiss H-75>
<TB_3_4M_17> 		<Farman 221>
<TB_3_4M_34R>		<Amiot 143>	
<BF_110C4>		<BF-110C4>
<BF_110C4B>		<BF-110C4B>
<BF_110G2>		<BF-110G2>
<BF_110C4Fr>		<Potez 630>
<BF_110C4BFr>		<Potez 631>
<BF_110G2Fr>		<Potez 630>
<LA_5Fr>		<Bloch MB-152>
<LAGG_3SERIES4>		<Dewoitine D-520>
<LAGG_3SERIES4Fr>       <Dewoitine D-520>
<JU_87B2>		<Ju-87B2>
<JU_87B2Fr>		<Loire-Nieuport LN-401>
<PE_2SERIES1Fr>		<Potez 631>
<PE_3BIS>		<Potez 633>
<BF_109E4>		<BF-109E3>
<BF_109E4B>		<BF-109E4>
<MS406Fr> 		<Morane MS-406>
<MS410Fr> 		<Morane MS-406>
<B5N2>                  <Fairey Battle I>
<G4M1_11>               <Wellington I>
<CR_42de>               <Hs123A-1>
<CR_42>                 <Fiat CR-42>
<C_47Fr>                <Bloch MB-220>
<PE_3BISFr>	        <Potez 631>
<PE_8GB>	        <Stirling I>
<F2A_B239>              <Buffalo I>
<F2A2>                 	<Buffalo I>
<MBR_2AM34Fr>		<Loire 130>
<H8K1>			<Sunderland>
<PBN1>			<Catalina>
<PE_2SERIES84>		<Dornier 17>


<IL_2T>		<IL-2T>
<PE_2SERIES1>	<Pe-2>
<PE_2SERIES84>	<Pe-2>
<PE_2SERIES110>		<Pe-2>
<PE_2SERIES359>		<Pe-2>
<PE_3SERIES1>	<Pe-3>
<PE_3BIS>	<Pe-3 bis>
<TU_2S>		<Tu-2S>
<PE_8>	<Pe-8>
<JU_87B2>	<Ju-87B2>
<JU_87D3>	<Ju-87D3>
<JU_87D5>	<Ju-87D5>
<JU_87G1>	<Ju-87G1>
<JU_52_3MG4E>	<Ju-52 3MG4E>
<LI_2>	<Li-2>
<IL_2_1940Early>	<IL-2>
<IL_2_1940Late>		<IL-2>
<IL_2_1941Early>	<IL-2>
<IL_2_1941Late>		<IL-2>
<IL_2MEarly>	<IL-2M>
<IL_2MLate>		<IL-2M>
<IL_2Type3>		<IL-2 Type 3>
<IL_2Type3M>	<IL-2 Type 3M>
<I_153_M62>		<I-153/M62>
<I_153P>	<I-153P>
<I_16TYPE24>	<I-16>
<I_16TYPE18>	<I-16>
<LA_7>	<LA-7>
<P_39D1>	<P-39D1 Airacobra>
<P_39D2>	<P-39D2 Airacobra>
<P_39N>		<P-39N Airacobra>
<P_39Q1>	<P-39Q1 Airacobra>
