<DGen:>		<*>
<WarDefeatDb>(*U*) <Hatalmas vereséget szenvedtünk! A japán flotta következetesen bekerítette Hawaii szigetét, miközben sikeresen védte az újonnan megszerzett területeket.\n\nA nyugati part fenyegetésével harci kedvünket úgy elvették, hogy Rooseveltnek fegyverszünetet kellett ajánlania, melyet a japánok szerencsére elfogadták.\n\nMég nem jött el a béke ideje. Ha sikerül legyõznünk a németeket, újra fenyegetést jelentünk számukra, de egyelõre biztonságban vannak..... \n\nMost próbáljunk meg hatékonyan harcolni az európai fronton, mielõtt újra lecsapunk a gonosz Felkelõ Napra.>
<WarVictoryDb>(*U*) <Ez aztán a gyõzelem!\n\nMegváltoztak az erõviszonyok a csendes-óceáni térségben!\n\nHamarosan elkezdjük visszaszerezni a Japán által elfoglalt csendes-óceáni területeinket, és hazazavarjuk a fiúkat!>

// Operational briefings/debriefings. Debriefis may be replaced with end of war debrief.

<HawaiiBr>(*US) <Mióta Japán 1937-ben megszállta Kínát, nõtt a feszültség a nyugati országok és a Felkelõ Nap Császára között. Az ipar ellátásához nyersanyagokra van szükségük, ezért terjeszkedniük kell, mellyel Anglia, Hollandia, Franciaország és az USA érdekeit sértik.\n\nA  Japán haditengerészet egyet nem értése és a császár tartózkodása ellenére segítségnyújtási egyezséget kötöttek a német és az olasz kormánnyal. Nem sokkal késõbb megszállták Francia Indokínát, és az USA kénytelen volt a nyersanyagok embargójával súlytani õket.\n\nNomura nagykövet és  Cordel Hull, a külügyminiszterünk, sokat tárgyalt a kérdésrõl, de még nem találtak békés megoldást, és a japán-amerikai háború kitörésétõl félnek. A csendes-óceáni flotta hónapokkal ezelõtt San Diegoból Pearl Harborba vonult, hogy megmutassuk a japánoknak, hogy készek vagyunk megvédeni csendes-óceáni érdekeltségeinket. A központ azonban egy pusztító csapástól tart, mert a cirkálóink légitámadás esetén nagyon nehezen tudnak elmenekülni a sekély víz és a keskeny csatornák miatt.\n\nA központ azt reméli, hogy a kikötõ 40 lábas vízmélysége megakadályozza a torpedós támadást, ugyanis hírszerzésünk szerint a japán torpedóknak legalább 75 lábas mélységre van szükségük. A térség védelmét megerõsítettük, Ohaun pl. 394 gépet helyeztünk el, melyek nagy része vadászgép, de senki sem érzi magát teljes biztonságban. Ohaun november óta teljes készültség van érvényben, de mivel még nem történt semmi, ez nem sokat jelent. Walter C Short tábornok, a hawaii-i hadsereg fõparancsnoka, úgy határozott, hogy az összes gépet egymáshoz közel kell tárolni, mert attól fél, hogy a Hawaii-n élõ 13.000 japán amerikai nagyobb veszélyt jelent, mint a Japán haditengerészet légitámadása. Emellett a Katonai Rendõrség feladatát is megkönnyítette ezzel.\n\nSzerencsére rengeteg reptér van Ohaun, és néhány század vezetõje úgy döntött, hogy néhány gépet a biztonság kedvéért másodlagos reptereken helyeznek el....\n\n--------------\n\n>
<HawaiiVictoryDb>(*US) <A ma reggeli, 1941. december 7-ei, trükkös japán támadás némi veszteséget okozott a csendes-óceáni flottánknak.\n\nSzámos csatahajónk és nehéz cirkálónk elsüllyedt vagy súlyosan megsérült, több tíz repülõgép megsemmisült, és sok tapasztalt embert vesztettünk.\n\nNéhány hõsünk fel tudott szállni a golyózáporban, és komoly veszteséget okozott a japánoknak.\n\nEz a nap sötét jövõt vetít elénk, de a Lexington és az Enterprise még a tengeren vannak, és a legnagyobb üzemanyag-tartalékaink is sértetlenek. Pilótáink megmutatták bátorságukat, amint a levegõbe emelkedtek. A japánok hamarosan megtudják, milyen elszántak vagyunk
<HawaiiDefeatDb>(*US) <A ma reggeli, 1941. december 7-ei, trükkös japán támadás hatalmas veszteséget okozott a csendes-óceáni flottánknak.\n\nSzámos csatahajónk és nehéz cirkálónk elsüllyedt vagy súlyosan megsérült, több tíz repülõgép megsemmisült, és sok tapsztalt embert vesztettünk.\n\nNéhány hõsünk fel tudott szállni a golyózáporban, és törleszteni próbált, de sajnos kevés sikerrel.\n\nEz a nap sötét jövõt vetít elénk. Hamarosan meg kell találnunk az efféle támadások ellenszerét, hogy esélyünk legyen az ellentámadásra.>
<HawaiiDb>(*US) <A ma reggeli, 1941. december 7-ei, aljas japán támadás komoly károkat okozott a csendes-óceáni flottánknak.\n\nAz Arizonát és az Oklhaomát elvesztettük , a California, a Nevada és a West Virginia elsüllyedt, a Pennsylvania, a Tenesse és a Maryland pedig súlyosan megsérült. 188 repülõgép megsemmisült, 159 pedig megsérült. 2400 pilóta, tengerész és katona vesztette életét, 1350 pedig megsebesült.\n\nNéhány hõsünk fel tudott szállni a golyózáporban, de a japánok mindössze 29 repülõgépet és 5 kis tengeralattjárót vesztettek.\n\nEz a nap sötét jövõt vetít elénk, de a Lexington és az Enterprise még a tengeren vannak, és a legnagyobb üzemanyag-tartalékaink is sértetlenek. Amerika fel fog állni, és végleg legyõzi Japánt!>
<HawaiiBr>(*JA) <Az utóbbi években nõtt a feszültség országunk és az USA között. Iszonyúan nagy szükségünk van a nyersanyagokra, hogy ellássuk az iparunkat, és sajnos nem rendelkezünk elegendõvel a hazai földön.\n\nA hadseregünk 1937-ben megtámadta Kínát, és nemrég vonult be Francia Indokínába. Azóta az USA embargóval sújtott minket, amivel a háború számbavételére kényszerítette országunkat.\n\nA császári haditengerészet vezetõje Jamamoto altengernagy, mióta Ziengo Josida haditengerészeti miniszterként csatlakozott Fuminake Konoje herceg kormányához. Õt bízták meg az USA elleni támadás kidolgozásával. Kockáztatni szeretne, de tudja mit csinál. Az USA csendes-óceáni flottáját Pearl Harbornál tervezi megtámadni, mint ahogy a britek tették Tarentonál. Minél több repülõgép-hordozó és cirkáló megsemmisítése a cél, hogy szabad legyen az út Indonézia felé.\n\nAmint megszûnik az amerikai flotta fenyegetése, gyorsan le tudjuk gyõzni az európai, gyarmati seregeket, és elég haderõnk lesz, hogy jobb belátásra bírjuk az USA-t a csendes-óceáni érdekszféránkkal kapcsolatban. Legalábbis ez Hideki Todzso tábornok, egyben hadügyi miniszter elképzelése.....\n\nA támadó flottánk 1941. november 26-án indult el észak felé, nehogy bemérjék. Hamarosan megkaptuk a „mászd meg Niikata hegyét” kódüzenetet, mely megerõsítette a támadási parancsot. Minoru Genda, az elsõ flotta tisztje, elküldte a támadás részleteit, és minket is eligazított. Fusida vezeti az elsõ hullámot, jó kezekben leszünk!\n\nSajnos most tudtuk meg Nagumo tengernagytól, a flotta vezetõjétõl, hogy az amerikai repülõgép-hordozók néhány napja elhagyták Pearl Harbort, de hamarosan rájuk is sor kerül, miután végzünk a Pearl-ben lévõ cirkálókkal.\n\nAz éjszaka rövid volt, és már hajnalodik.....\n\n------------------------------------------------------------\n\n>
<HawaiiVictoryDb>(*JA) <Úgy látszik, Jamamoto tengernagy kockáztatása bejött.\n\nIgaz, hogy elvétettük a Pearl Harbortól messze lévõ repülõgép-hordozókat, de a csatahajókra és a cirkálókra komoly csapást mértünk, és legénységünk nagyon csekély veszteséget szenvedett.\n\nA hatalmi mérleg nyelve nyilvánvalóan a mi oldalunkra billen, és csendes-óceáni hódításunkat teljes egészében véghez vihetjük, ráadásul talán kis ellenállással kell szembenéznünk.>
<HawaiiDefeatDb>(*JA) < Úgy látszik, Jamamoto tengernagy kockáztatása nem jött be.\n\nA csatahajókra és a cirkálókra ugyan komoly csapást mértünk, de elvétettük a Pearl Harbortól messze lévõ repülõgép-hordozókat, az üzemanyag-tartalékokat, és a legénységünk komoly veszteséget szenvedet .\n\nA hatalmi mérleg nyelve még mindig a mi oldalunkra billen, de sikeresebbnek kell lennünk, ha a csendes-óceáni hódítást teljes egészében véghez akarjuk vinni.>
<HawaiiDb>(*JA) <Jamamoto tengernagy kockáztatása bejött.\n\nIgaz, hogy elvétettük a Pearl Harbortól messze lévõ repülõgép-hordozókat, de a csatahajókra és a cirkálókra komoly csapást mértünk, hiszen az Arizona és az Oklhaoma megsemmisült, a California, a Nevada és a West Virginia elsüllyedt, a Pennsylvania, a Tenesse és a Maryland pedig súlyosan megsérült. Közel 200 repülõgépet megsemmisítettünk, 200 pedig megsérült. A hírszerzés több, mint 3000 fõs veszteséget jelentette az ellenséges csapatoknál. Mindezt 29 repülõgép és 5 kis tengeralattjáró elvesztése árán értük el.\n\nA hatalmi mérleg nyelve nyilvánvalóan a mi oldalunkra billen, és a csendes-óceáni hódításunkat teljes egészében véghez vihetjük, mielõtt az USA eredményesen vissza tudna vágni.>

<WakeBr>(*JA)		<Az erõinknek Wake szigete ellen kell támadást indítaniuk, mely így egy elõretolt állás lesz Hawaii és a kaliforniai partvidék felé történõ elõrehaladásunk során. A korallzátonyt gyengén védik, elfoglalása csak órák kérdése, ha a Császári Flotta eléri a partjait. Csak arra ügyeljenek, hogy a hajóink és a gyalogságunk ne ütközzön semmiféle komoly ellenállásba a levegõben és a földön. 
<WakeVictoryDb>(*JA)	<Wake végre megadta magát. Kadzsioka tengernagy és csapatai legyõzték a buta amerikai tengeri csapatokat, és az elhagyott szigetet „Otori Sima” (Madarak szigete) névre keresztelték, mely név a költészet szülötte, és elesett barátainkat biztosan a mennybe kíséri. Szerencsére a veszteségeink csekélyek, és mindannyiunknak gratulálhatunk, hogy ilyen gyorsan és sikeresen elfoglaltuk ezt az apró, de stratégiailag igen fontos homokzátonyt. A következõ lépés a Hawaii-i szigetvilág!>
<WakeDefeatDb>(*JA)	<Még mindig nem tudom, hogy veszthettünk ilyen nevetséges erõk ellen, de a tények magukért beszélnek: teljes anyagi és emberi fölényünk ellenére tengerészek és pilóták maroknyi csapata legyõzte a Japán Császári Haditengerészet elit alakulatát. Nos ez minden, csak nem jó ómen a következõ hadmûveletek szempontjából... Jelentkezzen a központban, hogy a századát egy forróbb hadszíntérre vezényeljék át!>
<WakeDb>(*JA)		<Hihetetlen, hogy egy ilyen kis sziget miatt ilyen sok katonát vesztettünk. Az ellenség bátorsága nem az egyedüli oka annak, hogy ilyen hihetetlen magas árat fizettünk ezért a kisarányú gyõzelemért. A veszteségeink valóban hatalmasak, ha figyelembe vesszük az objektumot védõ ellenséges csapat méretét. A Császári Hadsereg reméli, hogy ezek az amerikai tengerészgyalogosok nem okoznak több gondot a jövõben annak ellenére, hogy ezek az emberek - akik majdnem olyan bátrak, mint a mieink - szokatlan vitézségrõl tettek tanúbizonyságot az elmúlt pár nap harcaiban. Sajnos a fülöp-szigeteki hódítás azt mutatja, hogy az effajta vitézség nem egyedi. Reméljük, hogy nem találkozunk többet ezzel az egységgel a háború során, mert jócskán megdrágítják a gyõzelmet számunkra.>
<WakeBr>(*US)		<Tengerészgyalogosok! Pihenj!\nBiztos vagyok benne, hogy itt mindenki tisztában van a helyzet súlyosságával. Néhány órával ezelõtt Japán hadba lépett az USA ellen azzal, hogy légitámadást intézett Pearl Harbort és a csendes-óceáni flotta ellen. Földrajzi helyzetünk miatt itt Wake szigetén mi vagyunk az amerikai védelem legelõbbre tolt bástyája. A CINCPAC szerint az ellenség hamarosan elér minket, de szerencsére az erõsítés már úton van. Az ellenség kombinált, tengeri-légi támadásának esetére repülõgép-hordozó bázisú légi segítségre kaptunk ígéretet. Mindenki harckészültségbe! Pilóták, felkészülni!>
<WakeVictoryDb>(*US)	<Bátor katonáinknak, pilótáinknak és a régóta várt légi támogatásnak köszönhetõen sikeresen visszavertük a japán támadást, és ez a szövetségesek elsõ gyõzelme a csendes-óceáni térségben. Katonák, büszkék lehetnek arra, hogy visszaadták a reményt az erõinknek. Most már biztosan tudjuk, hogy a japánok messze nem legyõzhetetlenek.>
<WakeDefeatDb>(*US)	<A fenébe! Wake hamarabb elesett, mint gondoltuk. Sajnos cserbenhagyott tengerészgyalogosainknak egy legyõzhetetlen ellenséggel kellet harcolniuk egy elkeseredett küzdelemben, mert a repülõgép-hordozóink nem érkeztek meg idõben. Nos, meg kell várnunk a következõ csatát, ha gyõzni akarunk…>
<WakeDb>(*US)		<A hosszú, kemény ellenállás ellenére meg kellett adni magunkat a túlerõben lévõ japán erõknek, mert a saját tengeri erõink cserbenhagytak minket. Azonban ebben az elkeseredett csatában megtapasztalták a japánok, mire képesek a tengerészgyalogosok a földön és a levegõben. Reméljük, hogy hamarosan lehetõségünk lesz ebben a háborúban bosszút állni Wake szigetéért és elesett hõseinkért.>

<CoralSeaBr>(*JA)		<Önt és a bajtársait választották, hogy részt vegyenek a Császári Haditengerészet következõ nagyszabású hadmûveletében, melynek célja Új-Guinea teljes megszállása, majd Ausztrália esetleges megszállása. Inouje tengernagy vezeti az erõinket ebben a hadmûveletben, melynek kódja: MO. Az elsõdleges cél Port Moresby elfoglalása, a második pedig, hogy létrehozzunk egy légi bázist Tulagin, a Salamon-szigetek középsõ részén. Jamamoto tengernagy kérése az, hogy felkutassuk és megsemmisítsük a térségben tartózkodó amerikai repülõgép-hordozókat. Ez az 5-ös repülõgép-hordozó divízió (Sokaku és Zuikaku) feladata, míg a Soho könnyû repülõgép-hordozó a Port Moresby-t támadó erõknek nyújt légi támogatást.>
<CoralSeaVictoryDb>(*JA)	<Szép munka volt, szamuráj! A Kido Butai felsõ vezetés elégedett. A dél-csendes-óceáni amerikai repülõgép-hordozókat egyetlen támadással szétmorzsoltuk, így már semmi nem áll köztünk és ausztrál partok között. Az ausztrálok buták lennének, ha folytatnák ezt az elkeseredett küzdelmet, miután amerikai is brit szövetségeseik cserbenhagyták õket, és többé képtelenek megvédeni a földjüket gyõzedelmes seregeinktõl. Az 5-ös divízió és a többi haditengerészeti egység most visszamegy Trukba, hogy elvégezzék a javításokat és az utánpótlásokat. A mostani sikernek köszönhetõen részt vehetnek a Kido Butai következõ csatájában is, mellyel végsõ és teljes gyõzelmet aratunk a csendes-óceáni hadszíntéren. Hamarosan bejelentjük a nagyszerû sikert a császárnak is. Biztosíthatjuk önöket, hogy az egész Kanto lelkesen és büszkén fogja ünnepelni a gyõzelmünket!>
<CoralSeaDefeatDb>(*JA)	<Mindig szerénynek kell maradnunk, és nem szabad túlbecsülnünk a szerencsénket! Ez a csata kiváló példa erre. Az ellenség megmutatta, milyen jól tudja hasznosítani a repülõgép-hordozóit a csatában, és sikerült megállítaniuk a támadásunkat a térségben. Az MO hadmûveletet hatalmas veszteségeink miatt töröltük, és az összes hajónak vissza kell térnie Rabaulba és Trukba azonnali javításra és/vagy kihallgatásra. Ne feledjék, hogy ezt a háborút gyorsan kell megnyernünk, mert egy olyan ellenséggel nézünk szembe, mely minden nap egyre erõsebbé válik, és az ilyen vereségek nem segítenek ebben. Reméljük, hogy a másik nagyszabású hadmûveletünk sikerrel jár. Többet nem hibázhatunk!>
<CoralSeaDb>(*JA)		<Csalódtunk e csata kimenetelében. A taktikai gyõzelem nem ellensúlyozza azt, hogy Port Moresby megszállását el kell halasztanunk, ami rövid haladékot ad az ausztráloknak. Hamarosan vissza kell térnünk, hogy befejezzük a feladatot. Szerencsére ez már könnyû lesz és mindenféle következmény nélküli. Az 5-ös repülõgép-hordozó divízió azonnal térjen vissza Trukba! A leginkább sérült egységek visszatérnek a hazai kikötõjükbe, hogy elvégezzék rajtuk a jól megérdemelt javításokat.>
<CoralSeaBr>(*US)		<Ne kérdezzék, honnan származik az információ, de a legfrissebb hírszerzési jelentések szerint egy nagyszabású japán hadmûveletre kell számítanunk a következõ napokban a Korall-tenger térségében. A fenyegetettség miatt egy egyesített csapatot küldtünk a térségbe, mely az USS Lexington TF11-esébõl és az USS Yorktown TF17-esébõl áll, és Fltecher tengernagy a parancsnoka. Ha a japánok kicsit késnek, még az USS Hornet és az USS Enterprise segítségére is számíthatunk, melyek az észak-csendes-óceáni térségbõl tartanak visszafelé. Az út azonban hosszú, és legalább egy hétig várnunk kell rájuk. Addig a saját védelmi és támadó erõinkre kell hagyatkoznunk, hogy felkutassuk és megsemmisítsük az ellenség repülõgép-hordozóit és megszálló erõit, melyek a fõ célpontjaink. Keressék meg a repülõgép-anyahajókat. Ha azokat a tenger fenekére küldjük, semmi nem áll majd köztünk és a szállítócsapataik között.> 
<CoralSeaVictoryDb>(*US)	<Micsoda gyõzelem, fiúk! Japán történetének legnagyobb vereségét szenvedte. Természetesen Tokió még messze van, de ezzel az elsõ csapással minden megváltozott, és Japán kénytelen elgondolkodni azon, hogy helyes döntés volt-e ez a háború. Bosszút álltunk Pearl Harbor miatt – szép munka volt! Most irány észak, mert azt jelentették, hogy ott szükség lehet ránk, mert a Japánok még nem játszották ki az összes kártyájukat…>
<CoralSeaDefeatDb>(*US)	<Az erõinket szétmorzsolták! Ausztrália hamarosan elvesztheti szabadságát, és ez a mi hibánk, mert nem voltunk képesek a csapatainkat a japán polip hatótávolságán kívül tartani. Nem vesztegethetjük tovább az idõt. Igaz, hogy elveszthetjük Ausztráliát, de most a saját túlélésünkért kell harcolnunk az egyesített japán flotta ellen a közép-csendes-óceáni térségben. Egy végsõ csapást szeretnének ránk mérni, de nem kockáztathatunk még egy katasztrófát, mert különben a következõ csata valahol Seattle-ben vagy San Diegoban zajlik majd…>
<CoralSeaDb>(*US)		<Mindkét fél nagy veszteségeket szenvedett a repülõgép-hordozókon alapuló haderõk elsõ küzdelmében. Nem láttunk egyetlen valódi hajó-hajó küzdelmet, de most már tudjuk, hogy a harci repülõgépek alkalmazásától nem vált ez az újfajta háború kevésbé kegyetlenné. Mindazonáltal még ha papíron nincs is valódi gyõztes és vesztes, a tény, hogy megakadályoztuk a japánokat, hogy elfoglalják Port Moresby-t, azt jelzi, hogy a japán erõk egy kicsit nagyobb erõfeszítéssel legyõzhetõk. De ilyen nagy veszteségeket nem bírunk ki sokáig. A következõ harcban döntõ gyõzelmet kell aratnunk, ha meg akarjuk állítani a japán hadigépezetet.>

<MidwayBr>(*JA)		<A korall-tengeri csata óta tudjuk, hogy az amerikai repülõgép-hordozók milyen fenyegetést jelentenek a hadmûveleteinkre, ha esetleg az 1942-es, április 18-ai, repülõgép-hordozókról indított tokiói bombázás nem volt elég figyelmeztetés. .\n\nJamamoto tengernagy végül meggyõzte a császári központot, hogy jóváhagyja a midway-i támadási tervét.\n\nMialatt a haditengerészeti bombázóink Midway-t támadják, egy második flotta az Aleuti-szigeteket fogja támadni. Reméljük, emiatt az amerikai repülõgép-hordozók elhagyják Pearl Harbort, és a térségben õrjáratozó tengeralattjáróink megtalálják õket. Ekkor rájuk küldjük a csatahajóinkat, és a fenyegetésnek vége!\n\nAz MI hadmûvelet április 26-án kezdõdött, amikor az Aleuti-szigeteket támadó flotta elhagyta Japánt. A következõ napon Nagumo tengernagy repülõgép-hordozókból álló flottája elindult Midway felé. Hamarosan követte õt a szállító csapat, és végül április 29-én a harci flotta. A hadmûveletet személyesen Jamamoto tengernagy fogja irányítani a Jamato óriás-csatahajóról.\n\nSajnos a K hadmûveletet, mely Pearl Harbor május 31-ei nagy hatótávolságú felderítése, törölni kellet, de a Jamato hírszerzési tisztjei intenzívebb rádióadást észleltek Midway-en mindkét irányba. Nem tudjuk pontosan, hol az ellenség, de biztosan valahol a térségben tartózkodnak, azaz bekapták a csalit......\n\n------------------------------------------------------------\n\n>
<MidwayVictoryDb>(*JA)	<Jamamoto tengernagy terve részben helyesnek bizonyult.\n\nHabár a nagy veszteségek miatt törölnünk kellett Midway elfoglalást, az amerikai flotta jelentõs veszteségeket szenvedett, és így nem jelent fenyegetést az újonnan megszerzett területeinkre,  - hacsak nem csoportosítják át erõiket az Atlanti-óceánról - és aztán német és olasz szövetségeseink hozzásegítenek minket a végsõ gyõzelemhez.\n\nMost megerõsítjük a pozíciónkat a csendes-óceáni térség középsõ és déli részén, amíg újra nem építjük támadó erõinket és nem támadunk újra. Ezalatt az Aleuti-szigetek elleni hadjárat remélhetõleg szép eredményekkel folytatódik.>
<MidwayDefeatDb>(*JA)	<Ez a hadmûvelet katasztrofális eredménnyel végzõdött!\n\nNem csak a Midway elleni támadást kell törölnünk, de semmiféle veszteséget nem okoztunk az ellenség flottájának. Mindegyik repülõgép-hordozónkat elvesztettük, számos cirkálónk és tengeralattjárónk elsüllyedt, és több ezer pilótát és tengerészt vesztettünk... Mindez Midway új, sikeres bombázásáért.\n\nEz minden bizonnyal a vég kezdete, és vezetõink nagy része valószínûleg szeppukut fog elkövetni a következõ napokban!\n\nA megalázott flottánk feladata most az, hogy megmaradt erejével a Császári Hadsereget segítse, mialatt az amerikai haditengerészet repülõgép-hordozói hamarosan támadást indíthatnak, hiszen most már olyan erõsek, mint a mieink.>
<MidwayDb>(*JA)		<Jamamoto túlkomplikált terve megmutatta a gyengeségeit, és a következmény fájdalmas... Elvesztettük az Akagi, a Kaga, a Soryu és a Hiryu nehéz repülõgép-hordozókat, valamint a Mikuma nehéz cirkálót egyetlen ellenséges repülõgép-hordozóért, a Yorktown-ért, és a Midway-en okozott károkért.\n\nAz amerikai pilóták nagyszerû áldozatvállalása és szerencséje legyõzték Nagumo tengernagy taktikai hibáit. Bár a pilótáink teljesítették a kötelességüket, mégis 110-et elvesztettünk, ráadásul 2500 tapasztalt tengerészünk is odaveszett.\n\nAz, hogy az ellenséges pilóták nagyobb veszteséget szenvedtek, nem vígasztal minket. Amíg folyik az Aleuti-szigetek elleni hadjárat, a csendes-óceáni térség középsõ és déli részében nem számíthatunk semmiféle japán terjeszkedésre.>
<MidwayBr>(*US)		<A korall-tengeri csata után az amerikai haditengerészet és a japánok újabb párbajra készülnek, amely a kimeneteltõl függõen az amerikai offenzíva kezdetét, vagy a végsõ vereséget jelentheti. Az amerikaiak harci kedve sokat javult Doolittle áprilisi, tokiói támadása után, de mindannyian tudjuk, hogy az erõmérleg nyelve még nem a mi oldalunkra billen.\n\nReynolds parancsnok, a Lackamawa õrhajó kapitánya, 1867 augusztus 28-án amerikai tulajdonná nyilvánította a midway-i korallzátonyt. Azóta nem sok hasznát vettük, csak rádióátjátszóként használtuk, illetve a 30-as években megállította a Pan Am vitorlásait.\n\nAz amerikai kormány csak 1939-ben ismerte fel stratégiai fontosságát, és a hadsereg azóta megerõsítette a védelmét. A szigetet 1941. december 7-én két japán romboló bombázta, és azóta még jobban megerõsítették a védelmét. A sziget reptereit sokféle géppel szórták tele (Vindicator, Dauntless, Buffalo, PBY, B17, Wildcat, Avenger vagy B26).\n\nMióta a Pearl-i „Hypo” hirszerzési állomás részben megfejtette az IJN kódot, tudjuk, hogy Midway-t hamarosan a valaha volt legnagyobb japán flotta fenyegeti, amely még a Pearl Harbort támadónál is nagyobb. Ezért Nimitz tengernagy a 29-42-es hadmûveleti tervében a 16-os és 17-es Csapatokat arra utasította, hogy FRANK J Fletcher és Ray Spruance tengernagyok parancsnoksága alatt a „szerencseponton” – ami Midway-tõl 325 mérföldre, északkeletre van -  várják meg a feltehetõen június 3-án korán reggel felbukkanó ellenséget....\n\n------------------------------------------------------------\n\n>
<MidwayVictoryDb>(*US)	<A pilótáink büszkék lehetnek erre a nagyszerû gyõzelemre. Messze felülmúltuk Nimitz tengernagy legoptimistább elképzeléseit is, és nagyon kis veszteséggel megvertük a japán flottát.\n\nItt az ideje, hogy a támadáson gondolkodjunk. Most lendületben vagyunk, és megállítottuk a japán terjeszkedést!>
<MidwayDefeatDb>(*US)	<Betartottuk Nimitz tengernagy parancsait, de a megengedettnél sokkal többet vesztettünk.\n\nMidway megszállását persze meg tudtuk akadályozni, de mivel a Csendes-óceáni Flottánk majdnem megsemmisült, az Atlanti-óceánról kell segítséget kérnünk, ami komoly következményekkel járhat a Tengelyhatalmak elleni globális stratégiánkat illetõen.\n\nMég néhány ilyen félgyõzelem, és a japánok megszerezhetik egy idõre az uralmat a csendes-óceáni térség felett...\nHogy megerõsítsük a flottánkat, az Atlanti-óceánról átvezényeltek néhány hajót, melyekre azonban ott is szükség lenne, és ez negatívan érinti a kölcsönbérleti programot is.>
<MidwayDb>(*US) 	<Bátorságunknak, eltökéltségünknek és – valljuk be – egy kis szerencsének köszönhetõen a midway-i csatában nagy sikert arattunk, hiszen csak egy repülõgép-hordozót vesztettünk (Yorktown), míg a japánok négy nehéz repülõgép-hordozót (Akagi, Kaga, Szoryu and Hiryu) és a Miukma nehéz cirkálót, ráadásul törölniük kellet a megszállási terveiket.\n\nSajnos 189 pilótánk életébe került, de az eredmény magáért beszél. Ráadásul a csendes-óceáni térség eddigi legnagyobb flottáját sikerült legyõznünk.\n\nTanulni fogunk a hibáinkból, és az elavult Devastatorok és Vindicatorok talán utoljára vettek részt küzdelemben. Itt az ideje, hogy a támadáson gondolkodjunk, mert repülõgép-hordozóink hadereje majdnem egy szinten van a japánokéval.>
<TarawaBr>(*JA)		<A legutóbbi jelentések szerint az ellenség most a Gilbert-szigetek ellen indíthat támadást. Minden lehetséges erõnkkel a térségbeli ellenséges aktivitást kell kutatnunk. Az ellenség új nehéz repülõgép-hordozói talán segítséget nyújtanak egy lehetséges leszálláshoz a Makin és a Betio szektorban.>
<TarawaVictoryDb>(*JA)	<A több száz bevetett repülõgép ellenére az ellenség nem tudott megfelelõ légi támogatást biztosítani a haditengerészete számára, és hõseink elviselhetetlen veszteségeket okoztak nekik.\n\nRáadásul az ellenséges flottának nagy veszteségeket okozott a légi és a tengeralattjárós támadás.\n\nNagyon fontos gyõzelem volt ez az amerikaiak számára!>

<TarawaDefeatDb>(*JA)	<A hadmûveletben résztvevõ több ezer repülõgépnek köszönhetõen az ellenség egy hatékony bombázással készítette elõ az elfoglalást.\n\nHõsiesen küzdõ védõink nem tudtak  komoly védelmet nyújtani.\n\nAz ellenség légi fölénye majdnem teljes volt, és nem sikerült jelentõs veszteséget okoznunk nekik.>
<TarawaDb>(*JA)		<Nem tudtuk korlátlanul védeni Tarawát, de ez a gyõzelem sokba került az ellenségnek.>
<TarawaBr>(*US)		<1943 õszén kiûztük a japánokat az észak-csendes-óceáni Aleuti-szigetekrõl. A 3. Tengerészgyalogos Divízió bougainville-i partraszállásával már majdnem a végéhez ért a salamon-szigeteki hódítás. Gen McArthur a dél-csendes-óceáni térségben megszerezte Új-Guineát, és most a Bismarck elfoglalására készül.\n\nA Gilbert szigetek korallzátonyok egy csoportja, melyet Byron parancsnok fedezett fel 1765-ben, és keresztezi az egyenlítõt. A szigetcsoport 1892. május 27-étõl egészen a háború 1941. decemberi kitöréséig a britek kezén volt. Ekkor vették birtokba a japánok. Északra, illetve nyugatra fekszik néhány tulajdonunkban lévõ szigettõl, és közvetlenül délre, illetve keletre fekszik néhány fontos caroline-szigeteki, illetve marshall-szigeteki japán bázistól.\n\nAz 1943 augusztusi, québec-i QADRANT konferencián kijelölték a japánnal szembeni stratégiát, és a gilbert-, marshall- és marina-szigeteki hadmûveletek mellett döntöttek.\n\nA TF50-est, a TF54-est és a TF57-est vezetõ R.A. Spruance altengernagy vezeti a GALVANIC hadmûveletet. A TF-50-es részeként A.E. Montgomery tengernagy Déli Szállító Csoportjának feladata a légi elfogás és a szükség szerinti parti támogatás. A TF54-ös részeként a 2. Tengerészgyalogos Divízió feladata az, hogy elfoglalja a Tarawa-korallzátony délnyugati sarkán lévõ, keményen védett Betio-sziget.\n\nEz a csata a meglepetésen alapul, tehát nem tervezünk elõzetes, hosszú légi elõkészületeket, a rendelkezésre álló rövid idõ alatt kell hatékonyan támadnunk. A tengerészgyalogosok partraszállása után nagyon nehéz lesz a légi támogatás, a támadók és a védõk nagyon közel lesznek egymáshoz.\n\n------------------------------------------------------------\n\n >
