<DGen:>		<*>
<DeBColD>	<Naše bitevní  a bombardovací eskadry se pokusí narušit dopravu zásob za nepøátelskými liniemi. Poletíme jako jejich doprovod. Pokud se neobjeví žádní nepøátelští stíhaèi, držte se poblíž a postøelujte cíle podle svého uvážení.\n>
<DeBColD>	<Vìtšina železnic v této oblasti je znièena a Amerièané jsou teï závislí na zásobovacích kolonách. Na ty také dnes bitevníky zaútoèí. Ve vzduchu èekejte silný nepøátelský odpor. Pravdìpodobnì neoèekávají tak poèetný doprovod  a tak vás s trochou štìstí budou považovat za èást úderných sil a nebudou pøedpokládat že se jim postavíte jako rovný rovnému. Hodnì štìstí! A vrate se domù s nìjakým vítìzstvím.\n>

<DeAColR>	<Nechráníme pøíliš dobøe silnice na spojenci ovládaném území. Vojáci trpí pod témìø každodenními nálety Luftwaffe. Nìmecké letouny vìtšinou pøilétají ve velmi malých skupinách, dvojicích  a nìkdy dokonce jednotlivì. Proto je tak tìžké je objevit a zastavit, ale dnes udìlejte všechno proto, abyste naše zásobní kolony ochránili.\n>
<DeAColR>	<Ponìvadž vìtšina železnic v této oblasti byla námi pøed pár mìsíci rozbombardována, závisí zásobování spojenci kontrolovaného území na transportních kolonách. Malé skupiny nìmeckých letadel dennì pronikají naší obranou a postøelují a bombardují naše kolony. Budete dnes hlídkovat nad pøidìlenou oblastí, a vaším hlavním úkolem bude ochrana pøesunujících se konvojù.\n>
<DeAColR>	<Vaším dnešním hlavním úkolem je ochrana našich zásobovacích kolon za frontovou linií. Po skonèení vaší hlídky mùžete podle uvážení pøeletìt frontovou linii a na odpovìï postøelovat skopèácké konvoje.\n>
<DeAColD>	<Hledejte a niète pozemní vozidla nepøítele, hlavnì nákladní vozy. Mùžete èekat silný nepøátelský odpor, proto zùstaòte nízko a dost rychlí, abyste snížili možnost, že vás objeví. Hodnì štìstí!\n>
<DeAColD>	<Americké zásobování nestaèí držet krok s postupem jejich jednotek, a to je pro nás nejlepší pøíležitost zpùsobit amerièanùm vìtší problémy.  Držte pod tlakem jejich zásobovací trasy, hledejte a niète všechny konvoje, které objevíte. Budou pravdìpodobnì málo poèetné a silnì chránìné.Nenajdete-li žádné konvoje, zaútoète na železnièní provoz.\n>
<DeAColD>	<Nepøátelský silnièní provoz je veden bez sebemenších opatøení proti leteckým útokùm, protože spojenci spoléhají na vzdušnou pøevahu. Dnes jim dáme lekci o domýšlivosti!\n>


<RuBArmR>	<Bombardéry zaútoèí na postupující nepøátelské tanky. Nedovolte stíhaèùm nepøítele aby je zastavili. Pøi tomto úkolu nebudete mít výzbroj pro pozemní útoky, nicménì na zpáteèní cestì mùžete sestoupit k zemi a zaútoèit na pøíležitostné slabé cíle palubními zbranìmi..\n>
<RuBArmR>	<Bombardéry budou kobercovì bombardovat SS pancéøovou divizi, která je v této oblasti umístìna. Nad cílem èekejte silnou protiletadlovou obranu, držte se proto mimo nebezpeèí nad bombardéry. Máme omezené informace o místní vzdušné síle nepøítele, takže vám o tom co tam objevíte moc neøekneme, ale neoèekáváme pøiliš silný odpor. Hodnì štìstí!\n>
<RuBArmR>	<Bombardéry napadnou nìmecké tanky soustøedìné v oblasti. Jak sami vidíte, je v okolí nìkolik nìmeckých letiš s krátkou dobou letu od cíle, proto mùžete èekat øadu malých skupin nepøátelských stíhaèù. Nìmci oblíbeným zpùsobem napadání bombardérù je èelní útok pøi prùletu vysokou rychlostí, proto zùstaòte nad proudem bombardérù a zastavte fricky než rozøezají naše bombardéry na kousky.\n>
<RuBArmR>	<Nìmecké obrnìnce jsou pro naše chlapce na zemi tvrdým oøíškem, bombardéry proto zaútoèí na velké uskupení nepøátelských tankù, které bylo v oblasti ohlášeno. Jakmile shodí bombardéry svoje bomby a situace to dovolí, mùžete je nechat bez ochrany a postøelovat vhodné cíle na zemi. \n>
<RuBArmD>	<Naše tanky jsou daleko kvalitnìjší než smìšné Shermany, mohou ale být velmi zranitelné leteckými útoky. Dnes vyèistíte oblohu nad tankovými kolonami a pokusíte se zamezit èinnosti nepøátelských bitevníkù v oblasti.\n>
<RuBArmD>	<Naše obrnìné jednotky jsou amíky soustavnì letecky napadány. Ztráty tankù dosáhly nesnesitelné míry, proto máme naøízení k provedení volného lovu nad tankovými jednotkami a napadnout každé nepøátelské letadlo, které se tam objeví.\n>
<RuBArmD>	<Panzerwaffe si stìžují na nedostatky vzdušného krytí. Jako pøíklad žalovatelného nesmyslu budou odteï všechny stíhací jednotky odsouzeny k hlídkování nad jednotlivými tankovými jednotkami. Dobrá, snad si dnes alespoò pøipíšeme nìjaká vítìzství.\n>
<RuAArmR>	<Nepøátelské obrnìné jednotky jsou vaším hlavním cílem. Prohledejte oblast vyznaèenou na vašich mapách. Nízko nad zemí aktivnì vyhledávejte a niète nìmecké tanky a pokud to nebude nezbytnì nutné, nenechejte se rozptylovat jinými cíli  \n>
<RuAArmR>	<Nìmci v této oblasti soustøeïují svoje tankové jednotky, a my s nejvìtším potìšením zaútoèíme na tyhle bachraté a šavnaté cíle sehnané do malého prostoru .\n>
<RuAArmR>	<Máme hlášení, že se pøes tohle území pøesunuje celá zatracená pancéøová divize stažená z východní fronty. Tak jim poøádnì ukažte zaè je toho loket a dùkladnì jim zatopte.\n>
<RuAArmR>	<SS obrnìná divize vybavená nejnovìjšími tanky Tigr hrozí  zdecimovat naše jednotky v oblasti. Nezapomeòte, každý vámi znièený Tigr zachrání životy nejménì dvou posádek Shermanù.\n>
<RuAArmR>	<Nìmecké tanky budou vaším nejdùležitìjším cílem. Zatímco ve vzduchu máme nad celým evropským bojištìm dokonalou pøesilu, na zemi mají Nìmci s jejich Tigry a Pantery pøevahu nad našimi tanky. Nyní  je naši nadøazenost ve vzduchu dobré využít a zabránit každé nìmecké iniciativì na zemi.\n>
<RuAArmR>	<Soustøeïte nápor na nìmecké tanky. Nezapomeòte že na nejnovìjších nìmeckých obrnìncích je pancíø velmi silný. Zaútoète na nì støemhlavým náletem pøímo ze zadní strany, máte nejvìtší šanci raketami a bombami tanky znièit. Po zteèi pokraèujte v útoku, postøelujte z kulometù všechny další vhodné nalezené cíle, hlavnì protiletadlové dìlostøelectvo.\n>
<RuAArmD>	<Naše tanky brání Amerièanùm v postupu na mìsto, nejbezpeènìjší cestou pro nepøítele je znièit je ze vzduchu. Dostali jsme rozkazem letìt hlídku nad pohybujícími se tanky a ochránit je od útokù ze vzduchu.\n>
<RuAArmD>	<Naše tanky se ukázaly být zranitelnými leteckými útoky. Letadla nemohou znièit naše tanky kulomety a kanony ale pokud použijí rakety a bomby bude našim posádkám v tancích horko. Naše kamarády v tancích obráníme!\n>
<RuAArmD>	<Naše tanková jednotka se pøesunuje do postavení k místnímu protiútoku. Je nezbytné aby se tam mohli dostali bez objevení a nebo znièení nepøítelem ze vzduchu. Hlídkujte nad nimi a pøekažte nepøíteli pokus zastavit protiútok døív než opravdu zaène.\n>
<RuAArmD>	<Kamarádi z Panzertruppe utrpìli tìžké ztráty leteckými útoky. Budete hlídat nad tankovými jednotkami abyste to zastavili. Nepøítel musí vìdìt, že se teï naše kolony pøesunují, proto oèekáváme že se objeví poèetné skupiny stíhacích-bombardérù. Doufejte že nás tady nebudou èekat, a my si pøipíšeme snadný sestøel pøi útoku na tìžce naložené Thunderbolty.\n>


<DeBArmD>	<Bitevníky napadnou postupující nepøátelské tanky. Nepøipuste aby je nepøátelští stíhaèi zastavili. Pøi tomto úkolu nemáte výzbroj pro pozemní útok, pokud ale bude odpor ve vzduchu slabý, mùžete se pøipojit k bitevníkùm a pomoct jim vyèistit oblast od slabších cílù.\n>
<DeBArmD>	<Naše stíhací-bombardéry napadnou velkou tankovou jednotkuumístìnou na tomto území. Nad cílem oèekávejte silnou protiletadlovou obranu. Máme omezené zpravodajské informace o síle nepøátelských leteckých jednotek, ale buïte ujištìni že se nìjací stíhaèi urèitì objeví. Doufejte že když zùstanete rychlí a nebudete otálet nad cílovou oblastí pøíliš dlouho, vyhnete se ve vzduchu velkým nepøátelským silám. Hodnì štìstí!\n>
<DeBArmD>	<Budeme doprovázet útoènou skupinu pátrající po pøesunujících se nepøátelských obrnìncích. Buïte opatrní, tenhle prostor je známý hlídkováním nepøátelských stíhaèù. Ochraòte údernou skupinu za každou cenu!\n>
<DeBArmD>	<Staffel stíhacích bombardérù bude dnes pátrat po Shermanech. Chlapi od téhle jednotky mìli v poslední dobì vysoké ztráty a dnešního náletu se zùèastní všichni kteøí pøežili. Nenechte je sestøelit a chraòte je.\n>
<DeBArmD>	<Americké tanky pøedstavují pro naše pozemní jednotky tvrdý oøíšek, proto naše stíhací-bombardéry napadnou velké seskupení nepøátelských tankù hlášených z této oblasti. Nepøátelé  nejsou v souèasnosti v oblasti organizováni, proto neoèekávejte pøiliš velký poèet stíhaèù, kteøí by se vás dnes pokusili zastavit. Hodnì štìstí!\n>
<DeBArmR>	<Vèera tady probìhlo nìkolik šarvátek mezi našimi a nìmeckými obrnìnci, a protože známe dùležitost oblasti jsme si jisti tím, že Nìmci do boje vyšlou další síly. Budete hlídat úsek a udìláte všechno proto, abyste pomohli našim mužùm na zemi. Vaším nejdùležitìjším úkolem je bránit naše jednotky pøed Luftwaffe. Podružným cílem je trochu ztížit situaci Nìmcù na zemi. A to nejdùležitìjší, až budete dìlat to druhé, nezapomeòte na to první. Vùbec nebudu rád, když si vyrazíte honit posádky aut, pokud se ve vašem sektoru budou po nebi volnì toulat Nìmci.\n>
<DeBArmR>	<Dnes budeme chránit naše pozemní síly v oblasti oznaèené na vašich mapách. Mnozí z vás už to pøedtím dìlali a já mám ve ve vás dùvìru, chlapci. Lete si pro jeden nebo dva další dìkovné dopisy od tankového velitele.\n>
<DeBArmR>	<Potøebujeme ochránit naše obrnìné síly od nepøátelských útokù. Mohou se objevit malé až støední skupiny nìmeckých letadel, s vysokou pravdìpodobností FW-190 pilotované bombardovacími piloty. Nebuïte z toho pøíliš štastní, mùžete se setkat i se stíhacími piloty. Hodnì štìstí tam venku, a vrate se s nìjakými skalpy!\n>


<DeAArmD>	<Naším hlavním cílem jsou nepøátelské tanky Sherman. Jsou to mizerné tanky ale je jich tolik, že se s nìmeckou kvalitnìjší technologií vypoøádají. Shermany jsou slabì chránìny proti leteckým útokùm, možná se vám dokonce podaøí je doèasnì vyøadit z boje vašimi palubními zbranìmi. Hodnì štìstí!\n>
<DeAArmD>	<Máme vìrohodné informace o velké skupinì nepøátelských tankových sil, které se tudy pøesunují. Vypátrejte a zniète z nich, kolik jen budete moci. Zlomte vaz!\n>
<DeAArmD>	<Vaším úkolem je znièení nepøátelských obrnìncù v tomto úseku. Jak sami vidíte budeme operovat v bezprostøední blízkosti spojeneckého letištì s posádkou jak Thunderboltù tak Mustangù, tak se nepokoušejte o víc než jeden nebo dva prùlety nad cílem a zmizte odtamtuï. Vaše zkušenosti a letadla jsou pøíliš cenné abyste je riskovali kvùli jednomu nebo dvìma Shermanùm navíc. Hodnì štìstí!\n>
<DeAArmD>	<Nepøátelské tanky postupují smìrem k frontové linii. Je jich zkrátka pøíliš mnoho aby je naši pozemní jednotky mohli vyøídit, proto jsme jim nabídli pomocnou ruku. Nezapomeòte nastavit spoždìní zapalovaèù vašich bomb, nebo zemøete pro vlast døíve než byste èekali!\n>
<DeAArmD>	<Shermany nesnesou porovnání s našimi Pantery nebo Tigry, ale je jich prostì hodnì. Dnes zaútoèíme na tanky pøesunuijící se na frontu. Sestupte a tvrdì na nì udeøte!\n>
<DeAArmD>	<Wehrmachtu nastaly tìžké èasy pøi potyèkách s pøesilou nepøátelských Shermanù bránících se v této oblasti. Doufáme že armádì usnadníme situaci, když dnes napadneme ze vzduchu ty zázraky americké vynalézavosti. Nezapomeòte útoèit zazadu støemhlavým letem alespoò 30 stupòovým klesáním, abyste zvýšili šanci na jejich zasažení.\n>
<DeAArmR>	<Pro dnešek je vaším hlavním úkolem zajistit letecké krytí pro naše postupující Shermany a ochránit je proti všem útokùm ze vzduchu. Poslední dobou je tu letecká èinnost nepøítele pomìrnì živá, a stalo se už dost pøípadù kdy Luftwaffe postøelovala a bombardovala naše jednotky. Neudìlejte chybu tím, že budete pøíliš pohodlní. Mìjte oèi na stopkách a dávejte pozor po celou dobu!\n>
<DeAArmR>	<Budete podporovat naše tanky na zemi. Dokud bude možnost, že na nì nepøátelská letadla zaútoèí, mùžete se pokusit jim pomoci a znièit jednotky nepøítele stojící proti našim Shermanùm.\n>
<DeAArmR>	<Naše tankové posádky mají dost starostí s Tigry a Pantery. Urèitì toho dokáží daleko víc bez Luftwaffe nad hlavou. Vaším hlavním zámìrem dnes bude udržet nebe nad našimi tanky èisté bez nepøátelských útoèníkù.\n>
<DeAArmR>	<Jak pravdìpodobnì už víte, naše tanky dostaly na zemi trochu výprask a pøi dnešní situaci je každý jednotlivý tank nesmírnì dùležitý pro váleèné úsilí. Udìlejte svùj díl a zaøiïte aby žádný tank nebyl znièen ze vzduchu.\n>

<RuBTownR>	<Bombardéry se zamìøí na prùmyslová zaøízení, která vyrábìjí díly pro stíhaèky Focke-Wulf. Možná budete mít bìhem úkolu pøíležitost vidìt nìkteré z nich dokonèené jako vzorek. Vrate jim statut náhradních dílù.\n>
<RuBTownR>	<Bombardéry zaútoèí na nástupní místo nìmeckých vojákù pøesunujících se na frontu, v blízkosti jsou také skladištì zbraní a dalších zásob. Pro Nìmce je to velmi dùležitý cíl, proto mìjte oèi jako ostøíži a hledejte nepøátelské stíhaèe a udržte naše ztráty co nejnižší.\n>
<RuBTownR>	<Bombardéry napadnou kasárna nìmeckých jednotek, která podle zpráv naší rozvìdky cvièí osádky  protiletadlového dìlostøelectva. Doufejte že ještì nejsou zcela pøipravení, protože staèí starosti se stroji Luftwaffe ve vzduchu.\n>
<RuBTownR>	<Dnešním cílem je železnièní stanice ve mìstì. Ochraòte bombradéry.\n>
<RuBTownD>	<Amerièané bombardují toto mìsto takøka každý den. Situace je tam hrozná a ztráty civilního obyvatelstva daleko pøevýšily všechny údery na naši váleènou mašinerii. Nezapomeòte, každý sestøelený bombardér zachrání mnoho nevinných životù dole na zemi!!\n>
<RuBTownD>	<Amíci se pokoušejí znovu bombardovat tohle mìsto! Už tam toho není mnoho k znièení, ale oni se stále vracejí. Zùstaòte pohromadì, slaïte váš útok a dejte pozor na doprovodné stíhaèe! \n>
<RuBTownD>	<Továrny zde jsou neustále Amíky bombardovány. Dnes se sem pravdìpodobnì bombardovací svaz znovu vrátí. Vím, že vám útok na létající pevnosti bere elán, ale je to naše povinnost. Dnes dostaneme nìkteré z tìch potulných vrahù, a pomstíme smrt našich žen a dìtí na zemi!\n>
<RuBTownD>	<Amerièané se nad toto mìsto znovu vracejí. Udržujte sevøenou formaci a zaútoète na nì spoleènì! A pozor na stíhaèe doprovodu! Nezapomeòte že nejlepší možný útok na seskupení Boeingù je napadnout je z nižší pozice zepøedu. Hodnì štìstí!\n>

<DeBTownD>	<Kampfflieger podniknou vzácný denní výpad. Zaútoèí na domnìlé americké velitelství v tomto mìstì. Èekejte spoustu protiletadlového dìlostøelectva, a také odpor ze vzduchu. Hodnì štìstí!\n>
<DeBTownD>	<Na dnešek naplánoval Fliegerführer dùkladný bombardovací nálet proti tomuto mìstu. Jako za starých èasù! Ukažte tìm bastardùm, že máme stále dost sil bojovat, a že naše drahá  Luftwaffe je stále nejlepší letectvo na svìtì. Nechte amerièany pocítit stejný dìs jako cítí naše ženy a dìti každý den, když se podívají na nebe!\n>
<DeBTownD>	<Kampfflieger budou bombardovat americký zásobovací sklad v tìchto místech. Informace zpravodajcù o síle nepøítele v této oblasti jsou velmi omezené. Ve skuteènosti se budeme spoléhat na vás, že dodáte hodnotné informace o nepøátelské obranì. Poznámka: po cestì je rozmístìna protiletadlová obrana a také vìnujte bližší pozornost maskovacím schématùm všech napøátelských letounù, se kterými se dnes setkáte. Hodnì štìstí!\n>
<DeBTownD>	<Naše bombardéry tady zaútoèí na komplex skladiš, nìkteré z budouv poblíž mohou být také obsazeny jednotkami týlového sledu. Odpor stíhaèù mùže být silný, proto buïte opatrní! Hodnì štìstí.\n>
<DeBTownR>	<Nìmci tohle mìsto bombardují skoro každý den. Je v nìm velitelství pìší divize a je to dùležité místo pro jejich operace. Hodnì vojákù pøes tohle mìsto projíždí a mnozí z nich byli zabiti ještì než se dostali na frontu. Budete dnes chránit vzdušný prostor nad mìstem. Možnost že se Luftwaffe objeví je velmi vysoká.\n>
<DeBTownR>	<Namluvila se spousta øeèí o nových nìmeckých stíhaèkách údajnì spatøených zde nad tímto sektorem. Posádky bombardérù hlásily v dálce neznámé, rychle pohybující se stroje. Vaším hlavním cílem je ochrana vzdušného prostoru mìsta proti Luftwaffe. Velitelství ale tyto hlášení bere vážnì, proto bude vaším vedlejším úkolem prozkoumat všechny neidentifikované stíhaèe, kteøí se objeví ve vašem sektoru. Pokud budete mít pøíležitost, poøiïte nìjaké snímky fotokulometem. Snad to bude jenom pøírùstek k vašim sestøelùm normálních nìmeckých letadel. Mnoho štìstí.\n>
<DeBTownR>	<Právì jsme dostali zprávu o svazu nìmeckých bombardérù míøících na mìsto. Okamžitì vzlétnìte a nejspíše ještì stihnete zabránit bombám, aby padaly na hlavy našich vojákù.\n>

<RuBAFR>	<Bombardéry napadnou toto letištì. Pro Nìmce má cíl vysokou dùležitost, mùžete proto tentokrát èekat znaèný odpor.\n>
<RuBAFR>	<Je oèekáván jen slabý odpor nepøítele ve vzduchu. Dnešním hlavním cílem je nìmecká letecká základna. Potom co bombardéry odhodí svùj náklad, vrhnìte se dolù, a zniète na základnì všechno co zùstane nepoškozené.\n>
<RuBAFR>	<Bombardéry budou bombardovat letištì, kde je údajnì umístìna známá JG26. Mùžete si být jisti tím, že Nìmcùm se to líbit nebude. Pøi velmi pravdìpodobné silné nìmecké pøítomnosti ve vzduchu zùstaòte s bombardéry po celou dobu. Jestli bude odpor slabší než oèekávaný, mohou velitelé letek rozhodnout sestoupit a postøelovat letištì.\n>
<RuBAFD>	<Tohle letištì bylo tento týden už dvakrát kobercovì bombardováno. Pøistávací a vzletové dráhy je snadné opravit, ale došla nám místa kde skrývat naše letadla, a nemùžeme si dovolit nechat je znièit na zemi. Hlídkujte na nejpravdìpodobnìjších pøístupových cestách bombardérù, a dostaòte alespoò nìkteré z nich než prorazí!\n>
<RuBAFD>	<Toto letištì trpí nedávnými opakovanými bombardovacími nálety. Pokusíme se rozehnat všechny další pokusy o bombardování. Nezapomeòte udržovat po celou dobu vysokou rychlost! Žádné neèekané manévry, žádné zpomalení pro snadnìjší zamíøení! Rozprašte proud bombardérù tak jak jste vidìli ve výcvikových filmech, zaútoète ve formaci a vaše spojená palebná síla vám pomùže nìjaké bombardéry sundat. Hodnì štìstí!\n>
<RuBAFD>	<Míøíme na hlídku nad tímhle letištìm. Amerièané na nìj nìjaký èas neútoèili, proto bude jenom pøirozené, když se ho pokusí napadnout dnes. Pøipravíme jim vøelé uvítání!\n>
<RuAAFD>	<Tohle letištì bylo kobercovì bombardováno tento týden už dvakrát. Pøistávací a vzletové dráhy je snadné opravit, ale došla nám místa kde skrývat naše letadla, a nemùžeme si dovolit nechat je nièit na zemi. Hlídkujte na nejpravdìpodobnìjších pøístupových cestách bombardérù, a dostaòte alespoò nìkteré z nich než prorazí!\n>
<RuAAFD>	<Toto letištì zkusilo nedávnými opakovanými bombardovacími nálety. Pokusíme se rozprášit všechny další pokusy o bombardování. Nezapomeòte udržovat po celou dobu vysokou rychlost! Žádné neèekané manévry, žádné zpomalení pro snadnìjší zamíøení! Rozprašte proud bombardérù tak jak jste vidìli ve výcvikových filmech, zaútoète ve formaci a vaše spojená palebná síla vám pomùže nìjaké bombardéry sundat. Hodnì štìstí!\n>
<RuAAFD>	<Budeme hlídkovat nad tímto letištìm. Amerièané ho po nìjakou dobu nenapadli, proto bude jenom pøirozené, když se ho pokusí zaútoèit dnes. Pøipravíme jim vøelé uvítání!\n>
<RuAAFR>	<Váš cíl je nepøátelské letištì. Je to jedna z nìkolika ještì funkèních základen Luftwaffe v naší oblasti. Samozøejmì mùžete èekat milé uvítání od flaku pøi cestì tam, tak buïte ve støehu a vrate se bezpeènì domù.\n>
<RuAAFR>	<Udeøíme na základnu Luftwaffe v této oblasti. Zpravodajská služba tvrdí, že tam poblíž najdete na zaparkovanou smìs všech možných typù letadel, cokoliv od zastaralých bombardérù po nejnovìjší modely stíhaèek. Neoèekáváme žádný nepøátelský odpor, proto mùžete zùstat jak dlouho bude potøeba, než je všechny úplnì znièíte.\n>
<RuAAFR>	<Vaším hlavním cílem je letištì Luftwaffe oznaèené na vaší mapì. Oèekáváme silnou protiletadlovou obranu, proto zamìøte a zniète nejdøíve všechna protiletadlová dìla, a potom vìnujte svoji vlídnou pozornost letadlùm na stojánkách.\n>

<DeBAFD>	<Útoèná skupina dnes pøepadne nepøátelské letištì. Nad cílem bude neobyèejnì silná protiletadlová a stíhací obrana. Buïte zvláš opatrní a pokud to situace dovolí pokuste se udìlat nálet na postavení flaku.\n>
<DeBAFD>	<Jako odplatu za naše nedávné ztráty letadel na zemi zaútoèíme na nepøátelské letištì. Vaším cílem je údajnì nejvìtší letištì bitevníkù v oblasti. Naše bombardéry potøebují silný doprovod, mají-li tohle vydržet. Tak udìlejte všechno proto, abyste je ve vzduchu obránili a pokud vás nebude otravovat pøíliš mnoho Mustangù, usnadnìte to našim stíhacím-bombardérùm útokem na stanovištì nepøátelských protiletadlovcù. Hodnì štìstí!\n>
<DeBAFD>	<Skupina našich bombardérù dnes napadne nepøátelské letištì. Je to jako píchnout do vosího hnízda, tak buïte pøipraveni na nejhorší. Buïte nesmírnì opatrní, mìjte oèi oèi na stopkách a nezapomeòte že ochrana bombardérù je víc než pøipisování sestøelù.\n>
<DeBAFR>	<Náš dnešní úkol má nejvyšší význam. Budeme chránit naše letištì. Jak už z vás mnozí vìdí, je mnohem snadnìjší znièit letadlo na zemi než ve vzduchu. Protože vìtšina pilotù Luftwaffe je nyní natolik špatnì vycvièena, že tìžko sestøelí letadlo ve vzduchu, jsou útoky na letadla na zemi nejlepší možností jak zvrátit naši vzdušnou pøevahu. Neberte to jako pravidlo a dejte si pozor! Nìmci mají ještì stále dostatek dobrých pilotù, proto dokud ho nesundáte mìjte z nepøítele respekt. Hodnì štìstí.\n>
<DeBAFR>	<Vím, že mnoho z vás je unaveno pozemními útoky a doprovody, a dnes koneènì budeme mít šanci setkat se s Luftwaffe ve vzduchu podle našich vlastních pravidel. Naše letištì tady je pro skopèáky  pochopitelnì hlavním cílem. Myslí si, že si pøipíší pár snadných bodù, když znièí naše letadla na zemi. Ale my to trochu prohodíme a utkáme se s nimi už ve vzduchu, sestøelíme je døív než budou moci shodit svoje bomby. Teï bìžte a vrate se s nìjaými sestøely, pánové!\n>
<DeBAFR>	<Jak víte všichni vy, kdo jste vèera nebyl na vycházce, naše letištì bylo minulou noc navštíveno ponìkud troufalými fricky. Jejich Focke Wulfu bruèely okolo, a patrnì se také podívali na pár sousedních základen. Pøepokládáme že provádìli prùzkum a dnes proto mùžeme èekat daleko víc návštìv Luftwaffe. Okamžitì vzlétnìte a chraòte vzdušný prostor  který máte vyznaèený na svých mapách s dùrazem na obranu tohoto letištì.Pánové, než vám dojde palivo zkuste zajistit, aby nám zbylo nìco, co by na nìm mohlo pøistát..\n>
<DeAAFR>	<Náš dnešní úkol má nejvyšší dùležitost. Budeme bránit naše letištì. Jak  z vás už mnozí vìdí, je mnohem snadnìjší znièit letadlo na zemi než ve vzduchu. Protože vìtšina pilotù Luftwaffe má natolik špatný vycvik, že tìžko sestøelí letadlo ve vzduchu, je postøelování letadel na zemi nejlepší možností jak zvrátit naši vzdušnou pøevahu. Nemìjte to za bernou minci a dejte si pozor! Nìmci mají ještì dost slušných pilotù, a dokud nepøítele nesundáte mìjte z nìj respekt. Hodnì štìstí.\n>
<DeAAFR>	<Vím, že mnoho z vás je unaveno pozemními útoky a doprovody, a dnes koneènì budeme mít šanci setkat se s Luftwaffe ve vzduchu podle našich vlastních pravidel. Naše letištì tady je pro skopèáky  pochopitelnì hlavním cílem. Myslí si, že si pøipíší pár snadných bodù, když znièí naše letadla na zemi. Ale my se s trochu prohodíme a utkáme se s nimi už ve vzduchu, a sestøelíme je døív než budou moci shodit svoje bomby. Teï bìžte a vrate se s nìjaými sestøely, pánové!\n>
<DeAAFR>	<Jak víte všichni vy, kdo jste vèera nebyl na vycházce, naše letištì bylo minulou noc navštíveno ponìkud troufalými fricky. Jejich Focke Wulfu bruèely okolo, a patrnì se také podívali na pár sousedních základen. Pøepokládáme že provádìli prùzkum a dnes proto mùžeme èekat daleko víc návštìv Luftwaffe. Okamžitì vzlétnìte a chraòte vzdušný prostor  který máte vyznaèený na svých mapách s dùrazem na obranu tohoto letištì.Pánové, než vám dojde palivo zkuste zajistit, aby nám zbylo nìco, co by na nìm mohlo pøistát..\n>
<DeAAFD>	<Nadešel èas odplaty! Vaším cílem je nepøátelské letištì. Je to jedna z hlavních amerických stíhacích základen operující v naší oblasti. Na cestì tam samozøejmì èekejte pøivítání od protiletadlovcù, tak buïte ve støehu po celou dobu. Napadnìte nejdøíve postavení flaku, potom se soustøeïte na letadla na stojánkách a sklady paliva.\n>
<DeAAFD>	<Napadneme americké letištì na tomto území! Vzdušný prùzkum potvrdil, že na základnì najdete na stojánkách rùzné druhy strojù, všechno od dopravních letael až po Thunderbolty a Mustangy. Hlavním cílem jsou stojící stíhací letadla, vedlejším úkolem je co nejvíce poškodit zaøízení letištì jako jsou palivové nádrže a cisterny a vìže øízení letového provozu.\n>
<DeAAFD>	<Naším hlavním cílem bude americké letištì zvýraznìné na vašich mapách. Oèekáváme silnou protiletadlovou obranu, proto zamìøte a zniète nejprve flak a potom vìnujte svùj èas letadlùm na stojánkách. \n>
<DeAAFD>	<Dnes máme mimoøádný úkol: zaútoèíme na nepøátelské letištì! Flak a nepøátelští stíhaèi jsou sice silní, ale my musíme nelítostnì udeøit na náš cíl. Napadnìte nejprve postavení protiletadlové obrany a potom stojící letadla .\n>

<RuBBridgeR>	<Dnešním cílem bombardérù je dùležitý most používaný k dodávkám zásob na frontu. Jakmile bombaréry odhodí svoje bomby posuïte situaci ve vzduchu.Nebudou-li bombardéry aktivnì stíhaèi Luftwaffe ohroženy, sestupte níž a hledejte v oblasti pøíležitostné cíle. Držím palce!\n>
<RuBBridgeR>	<Bombardéry napadnou most, který je velmi dùležitý. Naše prùzkumná peru která ho fotografovala dnes brzy ráno, zaznamenala blízko mostu letku ètyø Focke-Wulfù 190,  z toho usuzujeme že Nìmci  si dùležitost most uvìdomují a budou nad ním hlídkovat. Proto zùstaòte v blízkosti bombardérù v takové pozici, abyste mohli zareagovat na èelní útok rychle letících stíhaèù, který nejspíše použijí. Hodnì štìstí!\n>
<RuBBridgeR>	<Hlavní cíl pro bombardéry je most pøímo tady. Vìtšina ostatních mostù v oblasti je již mimo provoz, proto zcela jistì narazíte èilý provoz pøes most. Jeho zboøením by se mìla vytvoøit ohromná dopravní zácpa která poskytne nadbytek vhodných cílù, které se potáhnou od mostù na západì. Hodnì štìstí pánové!\n>

<RuBBridgeD>	<Nepøítel bude tenhle most velmi pravdìpodobnì bombardovat, protože je to životnì dùležitý pøechod pro náš zásobovacího systému. Pokud nepøítel zaútoèí, dejte pozor na doprovod, ale zamìøte se na bombardéry!\n>
<RuBBridgeD>	<Amerièané se tento most vèera pokoušeli bombardovat - neúspìšnì. Je pravdìpodobné že se o to pokusí znovu. Poèkáme si na nì!\n>
<RuBBridgeD>	<Mosty v oblasti jsou nezbytné pro úspìch našeho postupu. Zniète každý bombardér amerického letectva, který objevíte!\n>

